"datetime","mean_vo2_bevanEq2","m_heartrate_bpm","mean_odba","mean_vesba","mean_arcdeg","mean_arcrate","number_flaps","percent_segment_soar","percent_segment_flap","percent_segment_water","number_Landings","species","birdid","mass_kg","sex","percent_segment_flight","percent_flighttime_soar","percent_flighttime_flap"
2020-01-18 05:42:55,34.52,123.67,0.4,1.13,74.49,16.21,511,48.33,46.67,5,1,"BBAL","BBAL_100",3.04,"Female",95,0.51,0.49
2020-01-18 06:12:55,39.49,130.25,0.37,1.18,75.52,16,327,71.67,28.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.72,0.28
2020-01-18 06:42:55,39.99,128.78,0.39,1.19,80.78,18.21,267,80,20,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.8,0.2
2020-01-18 07:12:55,42.34,132.47,0.37,1.21,78.76,16.04,126,86.67,13.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.87,0.13
2020-01-18 07:42:55,43.03,135.2,0.41,1.2,80.49,15.85,327,65,35,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.65,0.35
2020-01-18 08:12:55,38.73,127.71,0.38,1.15,82.51,14.72,362,60,38.33,1.67,1,"BBAL","BBAL_100",3.04,"Female",98.33,0.61,0.39
2020-01-18 08:42:55,38.37,125.33,0.41,1.11,66.48,16.17,791,20,78.33,1.67,1,"BBAL","BBAL_100",3.04,"Female",98.33,0.2,0.8
2020-01-18 09:12:55,38.39,126.25,0.41,1.05,69.2,13.8,568,16.67,46.67,36.67,1,"BBAL","BBAL_100",3.04,"Female",63.34,0.26,0.74
2020-01-18 09:42:55,NA,NA,0.37,1.05,41.64,19.33,806,5,71.67,23.33,2,"BBAL","BBAL_100",3.04,"Female",76.67,0.07,0.93
2020-01-18 10:12:55,45.73,131.33,0.36,1.05,56.26,14.55,667,18.33,68.33,13.33,1,"BBAL","BBAL_100",3.04,"Female",86.66,0.21,0.79
2020-01-18 10:42:55,36.29,133.25,0.26,1,24.36,18.33,181,10,11.67,78.33,3,"BBAL","BBAL_100",3.04,"Female",21.67,0.46,0.54
2020-01-18 11:12:55,NA,NA,0.24,0.99,15.94,16,4,28.33,0,71.67,3,"BBAL","BBAL_100",3.04,"Female",28.33,1,0
2020-01-18 11:42:55,36.49,130,0.33,1.03,NA,NA,607,0,70,30,1,"BBAL","BBAL_100",3.04,"Female",70,0,1
2020-01-18 12:12:55,45.81,138.53,0.25,1,42.95,12.67,162,5,15,80,1,"BBAL","BBAL_100",3.04,"Female",20,0.25,0.75
2020-01-18 12:42:55,44.03,140.55,0.27,1,22.64,13,260,3.33,21.67,75,2,"BBAL","BBAL_100",3.04,"Female",25,0.13,0.87
2020-01-18 13:12:55,41.22,130,0.4,1.06,59.49,13.5,1103,6.67,93.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.07,0.93
2020-01-18 13:42:55,33.4,123,0.4,1.07,42.85,15,1074,3.33,96.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.03,0.97
2020-01-18 14:12:55,36.31,127,0.39,1.06,60.17,16,867,10,90,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.1,0.9
2020-01-18 14:42:55,47.81,139.73,0.25,1,20.58,28,11,31.67,0,68.33,2,"BBAL","BBAL_100",3.04,"Female",31.67,1,0
2020-01-18 15:12:55,40.31,134.82,0.28,0.99,30.6,23.83,21,20,0,80,3,"BBAL","BBAL_100",3.04,"Female",20,1,0
2020-01-18 15:42:55,40.24,136.4,0.31,1.01,NA,NA,308,0,23.33,76.67,6,"BBAL","BBAL_100",3.04,"Female",23.33,0,1
2020-01-18 16:12:55,52.94,146,0.3,1.03,39.15,15.33,380,5,35,60,3,"BBAL","BBAL_100",3.04,"Female",40,0.12,0.88
2020-01-18 16:42:55,30.97,116,0.42,1.09,76.76,8,978,1.67,91.67,6.67,1,"BBAL","BBAL_100",3.04,"Female",93.34,0.02,0.98
2020-01-18 17:12:55,47.32,133.87,0.39,1.02,50.94,16.67,643,5,38.33,56.67,4,"BBAL","BBAL_100",3.04,"Female",43.33,0.12,0.88
2020-01-18 17:42:55,33.7,121.09,0.35,1.01,60.29,14,350,1.67,26.67,71.67,2,"BBAL","BBAL_100",3.04,"Female",28.34,0.06,0.94
2020-01-18 18:12:55,34.81,121.83,0.39,1.05,75.65,17.6,618,8.33,53.33,38.33,3,"BBAL","BBAL_100",3.04,"Female",61.66,0.14,0.86
2020-01-18 18:42:55,36.6,127.43,0.37,1.03,72.69,15,305,13.33,36.67,50,3,"BBAL","BBAL_100",3.04,"Female",50,0.27,0.73
2020-01-18 19:12:55,48.01,144.5,0.32,1.03,44.22,19,327,3.33,35,61.67,3,"BBAL","BBAL_100",3.04,"Female",38.33,0.09,0.91
2020-01-18 19:42:55,37.51,128.93,0.28,1.01,78.66,15.5,144,6.67,10,83.33,2,"BBAL","BBAL_100",3.04,"Female",16.67,0.4,0.6
2020-01-18 20:12:55,38.94,131.14,0.28,0.99,NA,NA,2,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 20:42:55,36.7,131.84,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 21:12:55,37.97,133.2,0.25,0.98,NA,NA,47,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 21:42:55,36.68,127,0.29,0.98,NA,NA,60,0,3.33,96.67,2,"BBAL","BBAL_100",3.04,"Female",3.33,0,1
2020-01-18 22:12:55,38.93,132,0.22,0.99,NA,NA,4,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 22:42:55,35.43,122,0.24,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 23:12:55,38.91,134.25,0.23,0.99,NA,NA,116,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-18 23:42:55,38.97,130,0.22,0.99,NA,NA,5,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 00:12:55,45.59,140.35,0.33,1.01,26.63,20,885,3.33,50,46.67,2,"BBAL","BBAL_100",3.04,"Female",53.33,0.06,0.94
2020-01-19 00:42:55,58.88,150.3,0.23,0.99,NA,NA,223,0,13.33,86.67,1,"BBAL","BBAL_100",3.04,"Female",13.33,0,1
2020-01-19 01:12:55,55.92,149.38,0.22,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 01:42:55,55.42,143.83,0.22,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 02:12:55,61.99,160.61,0.25,0.98,NA,NA,31,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 02:42:55,63.71,162.64,0.24,0.98,NA,NA,3,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 03:12:55,58.37,166.83,0.22,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 03:42:55,57.94,173.7,0.21,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 04:12:55,57.85,172.31,0.23,0.99,NA,NA,66,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 04:42:55,55.8,170.27,0.18,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 05:12:55,59.3,171.47,0.2,0.99,NA,NA,10,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 05:42:55,46.76,145.5,0.43,1.04,NA,NA,1424,0,95,5,1,"BBAL","BBAL_100",3.04,"Female",95,0,1
2020-01-19 06:12:55,49.43,142,0.46,1.04,67.33,12,1554,1.67,98.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.02,0.98
2020-01-19 06:42:55,NA,NA,0.49,1.05,NA,NA,1731,0,100,0,0,"BBAL","BBAL_100",3.04,"Female",100,0,1
2020-01-19 07:12:55,57.5,166.86,0.44,1.03,NA,NA,1539,0,90,10,1,"BBAL","BBAL_100",3.04,"Female",90,0,1
2020-01-19 07:42:55,53.51,146,0.39,1,NA,NA,1029,0,45,55,3,"BBAL","BBAL_100",3.04,"Female",45,0,1
2020-01-19 08:12:55,60.87,163.92,0.25,0.99,NA,NA,286,0,5,95,2,"BBAL","BBAL_100",3.04,"Female",5,0,1
2020-01-19 08:42:55,64.73,176.73,0.22,0.99,23.6,12.67,291,5,15,80,2,"BBAL","BBAL_100",3.04,"Female",20,0.25,0.75
2020-01-19 09:12:55,59.28,148.44,0.43,1.03,NA,NA,1473,0,83.33,16.67,2,"BBAL","BBAL_100",3.04,"Female",83.33,0,1
2020-01-19 09:42:55,43.32,135.09,0.39,0.99,NA,NA,721,0,28.33,71.67,4,"BBAL","BBAL_100",3.04,"Female",28.33,0,1
2020-01-19 10:12:55,39.64,130.16,0.33,0.98,NA,NA,381,0,11.67,88.33,2,"BBAL","BBAL_100",3.04,"Female",11.67,0,1
2020-01-19 10:42:55,37.99,131.66,0.26,0.98,NA,NA,114,0,5,95,1,"BBAL","BBAL_100",3.04,"Female",5,0,1
2020-01-19 11:12:55,45.98,140.39,0.19,0.99,NA,NA,134,0,6.67,93.33,2,"BBAL","BBAL_100",3.04,"Female",6.67,0,1
2020-01-19 11:42:55,59.65,153.96,0.15,0.99,NA,NA,4,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 12:12:55,63.42,169.33,0.16,0.99,NA,NA,81,0,1.67,98.33,1,"BBAL","BBAL_100",3.04,"Female",1.67,0,1
2020-01-19 12:42:55,64.92,180.85,0.19,0.99,18.43,16.25,335,13.33,15,71.67,3,"BBAL","BBAL_100",3.04,"Female",28.33,0.47,0.53
2020-01-19 13:12:55,54.49,165.44,0.16,0.99,NA,NA,163,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 13:42:55,60.28,173.66,0.12,0.99,21.15,10.67,53,5,0,95,2,"BBAL","BBAL_100",3.04,"Female",5,1,0
2020-01-19 14:12:55,56.51,168,0.22,1.01,NA,NA,540,0,31.67,68.33,3,"BBAL","BBAL_100",3.04,"Female",31.67,0,1
2020-01-19 14:42:55,54.23,161.28,0.36,1.02,NA,NA,1044,0,65,35,3,"BBAL","BBAL_100",3.04,"Female",65,0,1
2020-01-19 15:12:55,65.46,170.83,0.23,1.01,NA,NA,423,0,36.67,63.33,1,"BBAL","BBAL_100",3.04,"Female",36.67,0,1
2020-01-19 15:42:55,58.87,163.93,0.16,0.99,15.68,12.83,15,20,0,80,3,"BBAL","BBAL_100",3.04,"Female",20,1,0
2020-01-19 16:12:55,52.1,150.29,0.42,1.02,83.28,18,1364,1.67,91.67,6.67,1,"BBAL","BBAL_100",3.04,"Female",93.34,0.02,0.98
2020-01-19 16:42:55,NA,NA,0.45,1.03,NA,NA,1566,0,100,0,0,"BBAL","BBAL_100",3.04,"Female",100,0,1
2020-01-19 17:12:55,57.48,147.38,0.38,1.01,NA,NA,1100,0,68.33,31.67,1,"BBAL","BBAL_100",3.04,"Female",68.33,0,1
2020-01-19 17:42:55,36.23,123.47,0.22,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 18:12:55,37.91,126.8,0.17,0.99,NA,NA,6,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 18:42:55,36.32,132,0.12,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 19:12:55,36.94,126,0.15,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 19:42:55,37.06,131.86,0.14,0.99,NA,NA,146,0,6.67,93.33,2,"BBAL","BBAL_100",3.04,"Female",6.67,0,1
2020-01-19 20:12:55,35.98,125.83,0.18,0.99,NA,NA,228,0,8.33,91.67,2,"BBAL","BBAL_100",3.04,"Female",8.33,0,1
2020-01-19 20:42:55,39.69,130.7,0.15,0.99,NA,NA,61,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-19 21:12:55,37.43,130.4,0.26,1,NA,NA,604,0,33.33,66.67,2,"BBAL","BBAL_100",3.04,"Female",33.33,0,1
2020-01-19 21:42:55,40.61,135.12,0.18,0.99,21.22,17,10,3.33,0,96.67,2,"BBAL","BBAL_100",3.04,"Female",3.33,1,0
2020-01-19 22:12:55,44.41,141.57,0.23,1.01,67.83,18,385,1.67,31.67,66.67,2,"BBAL","BBAL_100",3.04,"Female",33.34,0.05,0.95
2020-01-19 22:42:55,42.08,141.4,0.33,1.03,55.41,8,1000,1.67,80,18.33,1,"BBAL","BBAL_100",3.04,"Female",81.67,0.02,0.98
2020-01-19 23:12:55,63.64,156.89,0.28,1.03,NA,NA,639,0,56.67,43.33,1,"BBAL","BBAL_100",3.04,"Female",56.67,0,1
2020-01-19 23:42:55,40.08,133,0.2,0.99,9.62,12,113,1.67,5,93.33,2,"BBAL","BBAL_100",3.04,"Female",6.67,0.25,0.75
2020-01-20 00:12:55,38.64,135.86,0.27,1.01,NA,NA,665,0,45,55,3,"BBAL","BBAL_100",3.04,"Female",45,0,1
2020-01-20 00:42:55,57.69,149.26,0.16,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 01:12:55,55.66,147.68,0.28,1,55.47,22,528,1.67,31.67,66.67,3,"BBAL","BBAL_100",3.04,"Female",33.34,0.05,0.95
2020-01-20 01:42:55,47.49,141.83,0.18,0.99,NA,NA,5,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 02:12:55,66.02,162.17,0.17,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 02:42:55,63.1,175.97,0.2,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 03:12:55,54.06,167.03,0.22,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 03:42:55,48.54,156.33,0.22,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 04:12:55,46.37,151.73,0.21,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 04:42:55,46.69,152.3,0.21,0.98,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 05:12:55,53.85,157.19,0.24,0.98,NA,NA,10,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 05:42:55,56.27,165.2,0.41,1.02,NA,NA,943,0,56.67,43.33,3,"BBAL","BBAL_100",3.04,"Female",56.67,0,1
2020-01-20 06:12:55,35.36,118.67,0.39,0.99,63.37,14,565,1.67,26.67,71.67,4,"BBAL","BBAL_100",3.04,"Female",28.34,0.06,0.94
2020-01-20 06:42:55,34.82,132,0.24,0.99,NA,NA,206,0,8.33,91.67,2,"BBAL","BBAL_100",3.04,"Female",8.33,0,1
2020-01-20 07:12:55,35.64,122,0.25,0.98,46.76,14,161,1.67,5,93.33,3,"BBAL","BBAL_100",3.04,"Female",6.67,0.25,0.75
2020-01-20 07:42:55,33.4,126,0.27,0.98,NA,NA,40,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 08:12:55,39.37,128,0.41,1.03,77.41,15.33,578,10,33.33,56.67,1,"BBAL","BBAL_100",3.04,"Female",43.33,0.23,0.77
2020-01-20 08:42:55,38.18,127.14,0.38,1.22,78.5,13.75,135,91.67,8.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.92,0.08
2020-01-20 09:12:55,38.85,129.5,0.38,1.25,76.76,14.81,9,98.33,1.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.98,0.02
2020-01-20 09:42:55,38.06,127.14,0.38,1.24,74.43,15.1,2,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 10:12:55,37.38,126.44,0.38,1.21,72.04,14.63,41,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 10:42:55,37.31,126.32,0.38,1.19,63.02,15.43,8,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 11:12:55,37.96,126.89,0.37,1.2,69.35,14.67,12,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 11:42:55,37.07,126,0.38,1.2,69.91,15.66,58,96.67,3.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.97,0.03
2020-01-20 12:12:55,37.27,127.45,0.39,1.22,78.44,15.02,163,88.33,11.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.88,0.12
2020-01-20 12:42:55,37.34,125.21,0.38,1.21,76.03,15.54,114,95,5,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.95,0.05
2020-01-20 13:12:55,36.57,124.94,0.37,1.17,65.33,16.04,83,93.33,6.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.93,0.07
2020-01-20 13:42:55,37.22,126.5,0.35,1.15,69.92,14.75,119,93.33,6.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.93,0.07
2020-01-20 14:12:55,37.87,128.07,0.37,1.19,70.04,16.53,30,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 14:42:55,36.92,124.25,0.3,1.13,64.69,15.86,49,98.33,1.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.98,0.02
2020-01-20 15:12:55,36.14,121.33,0.31,1.07,57.57,15.2,404,58.33,41.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.58,0.42
2020-01-20 15:42:55,35.64,118,0.29,1.05,51.22,12.83,431,48.33,51.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.48,0.52
2020-01-20 16:12:55,55.8,149.6,0.33,1.02,50.48,12,592,6.67,55,38.33,1,"BBAL","BBAL_100",3.04,"Female",61.67,0.11,0.89
2020-01-20 16:42:55,31.75,116,0.27,1.04,51.16,12.73,365,18.33,51.67,30,1,"BBAL","BBAL_100",3.04,"Female",70,0.26,0.74
2020-01-20 17:12:55,51.06,148.47,0.23,0.99,15.66,16.38,17,26.67,0,73.33,2,"BBAL","BBAL_100",3.04,"Female",26.67,1,0
2020-01-20 17:42:55,38.57,132.76,0.23,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 18:12:55,40.42,131.9,0.33,1.06,67.41,20.82,274,28.33,26.67,45,1,"BBAL","BBAL_100",3.04,"Female",55,0.52,0.48
2020-01-20 18:42:55,39.34,137.29,0.27,1.01,NA,NA,92,0,11.67,88.33,1,"BBAL","BBAL_100",3.04,"Female",11.67,0,1
2020-01-20 19:12:55,37.63,133.87,0.25,0.99,NA,NA,0,0,0,100,1,"BBAL","BBAL_100",3.04,"Female",0,0,0
2020-01-20 19:42:55,37.89,133.25,0.29,1.02,59.32,26,119,23.33,8.33,68.33,1,"BBAL","BBAL_100",3.04,"Female",31.66,0.74,0.26
2020-01-20 20:12:55,36.55,125.79,0.34,1.16,79.37,17.66,34,96.67,3.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.97,0.03
2020-01-20 20:42:55,39.13,129.95,0.33,1.18,89.11,17.37,0,100,0,0,0,"BBAL","BBAL_100",3.04,"Female",100,1,0
2020-01-20 21:12:55,38.24,127.85,0.37,1.2,83.79,17.97,15,96.67,3.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.97,0.03
2020-01-20 21:42:55,36.45,125.1,0.37,1.22,85.62,18,19,98.33,1.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.98,0.02
2020-01-20 22:12:55,37.81,126.94,0.3,1.15,76.46,16.87,99,91.67,8.33,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.92,0.08
2020-01-20 22:42:55,34.37,120.5,0.28,1.1,70.17,14.96,164,80,20,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.8,0.2
2020-01-20 23:12:55,NA,NA,0.29,1.07,67.82,13.17,365,48.33,51.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.48,0.52
2020-01-20 23:42:55,NA,NA,0.38,1.09,80.88,13.82,841,18.33,81.67,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.18,0.82
2020-01-21 00:12:55,35.64,126,0.38,1.11,71.08,14.4,633,25,75,0,0,"BBAL","BBAL_100",3.04,"Female",100,0.25,0.75
2020-01-21 00:42:55,36.32,124,0.37,1.08,52.06,15.67,825,21.67,63.33,15,1,"BBAL","BBAL_100",3.04,"Female",85,0.25,0.75
2020-01-20 15:38:25,39.12,122.13,0.33,1.01,71.58,15,216,10,20,70,3,"BBAL","BBAL_106",3.22,"Male",30,0.33,0.67
2020-01-20 16:08:25,34.31,111.21,0.4,1.18,81.73,15.23,249,73.33,20,6.67,1,"BBAL","BBAL_106",3.22,"Male",93.33,0.79,0.21
2020-01-20 16:38:25,35.34,112.76,0.37,1.18,65.18,15.2,212,75,25,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.75,0.25
2020-01-20 17:08:25,33.18,108.72,0.4,1.11,76.79,14.32,347,31.67,28.33,40,1,"BBAL","BBAL_106",3.22,"Male",60,0.53,0.47
2020-01-20 17:38:25,36.03,113.24,0.37,1.2,71.34,15.43,218,76.67,23.33,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.77,0.23
2020-01-20 18:08:25,44.32,137.35,0.34,1.03,68,17,177,6.67,5,88.33,2,"BBAL","BBAL_106",3.22,"Male",11.67,0.57,0.43
2020-01-20 18:38:25,43.49,132.92,0.32,1.15,79.53,16,60,46.67,6.67,46.67,2,"BBAL","BBAL_106",3.22,"Male",53.34,0.87,0.13
2020-01-20 19:08:25,38.68,114.49,0.38,1.31,72.87,16.58,12,98.33,1.67,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.98,0.02
2020-01-20 19:38:25,33.23,109.64,0.4,1.25,71.13,15.96,116,88.33,11.67,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.88,0.12
2020-01-20 20:08:25,36.19,112.33,0.48,1.06,56.08,19.71,335,35,18.33,46.67,4,"BBAL","BBAL_106",3.22,"Male",53.33,0.66,0.34
2020-01-20 20:38:25,33.92,113.38,0.39,1.09,60.57,17.77,162,43.33,13.33,43.33,3,"BBAL","BBAL_106",3.22,"Male",56.66,0.76,0.24
2020-01-20 21:08:25,26.84,99.44,0.38,1.12,73.97,16.67,241,45,20,35,3,"BBAL","BBAL_106",3.22,"Male",65,0.69,0.31
2020-01-20 21:38:25,29.05,104.41,0.3,1.13,68.35,12.65,45,51.67,3.33,45,2,"BBAL","BBAL_106",3.22,"Male",55,0.94,0.06
2020-01-20 22:08:25,26.59,104.87,0.32,1.04,66.13,11.8,106,16.67,3.33,80,5,"BBAL","BBAL_106",3.22,"Male",20,0.83,0.17
2020-01-20 22:38:25,26.84,101.56,0.41,1.05,85.55,14,543,3.33,33.33,63.33,1,"BBAL","BBAL_106",3.22,"Male",36.66,0.09,0.91
2020-01-20 23:08:25,29.66,104,0.38,1.11,65.77,12,666,25,65,10,1,"BBAL","BBAL_106",3.22,"Male",90,0.28,0.72
2020-01-20 23:38:25,27.38,104,0.36,1.09,52.93,13.5,648,13.33,63.33,23.33,1,"BBAL","BBAL_106",3.22,"Male",76.66,0.17,0.83
2020-01-21 00:08:25,28.13,107.2,0.24,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 00:38:25,28.45,106.19,0.25,1.01,NA,NA,35,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 01:08:25,53.29,128.41,0.24,1.01,NA,NA,2,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 01:38:25,52.79,142.67,0.26,1.01,NA,NA,41,0,1.67,98.33,2,"BBAL","BBAL_106",3.22,"Male",1.67,0,1
2020-01-21 02:08:25,54.19,145.33,0.23,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 02:38:25,51.77,155.03,0.26,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 03:08:25,47.15,148.47,0.25,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 03:38:25,44.71,144.17,0.23,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 04:08:25,42.49,139.23,0.24,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 04:38:25,40.17,134.23,0.24,1.01,NA,NA,2,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 05:08:25,41.51,136.43,0.26,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 05:38:25,38.43,130.27,0.24,1.01,NA,NA,0,0,0,100,1,"BBAL","BBAL_106",3.22,"Male",0,0,0
2020-01-21 06:08:25,36.79,124.51,0.28,1.02,137.32,16,104,1.67,6.67,91.67,1,"BBAL","BBAL_106",3.22,"Male",8.34,0.2,0.8
2020-01-21 06:38:25,40.47,133.61,0.33,1.07,68.58,16,358,8.33,31.67,60,1,"BBAL","BBAL_106",3.22,"Male",40,0.21,0.79
2020-01-21 07:08:25,29.74,103,0.41,1.17,66.91,14.4,554,41.67,58.33,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.42,0.58
2020-01-21 07:38:25,30.68,105.45,0.35,1.13,60.55,13.95,281,65,35,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.65,0.35
2020-01-21 08:08:25,32.3,105,0.38,1.11,63.87,12.67,581,35,65,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.35,0.65
2020-01-21 08:38:25,28.88,101.5,0.39,1.11,56.74,12.35,637,28.33,71.67,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.28,0.72
2020-01-21 09:08:25,33.52,110.4,0.31,1.03,45.01,12.4,581,8.33,33.33,58.33,2,"BBAL","BBAL_106",3.22,"Male",41.66,0.2,0.8
2020-01-21 09:38:25,34.07,112.25,0.35,1.14,69.04,14.56,190,65,25,10,1,"BBAL","BBAL_106",3.22,"Male",90,0.72,0.28
2020-01-21 10:08:25,38.03,120.59,0.32,1.14,68.7,14.97,204,51.67,25,23.33,1,"BBAL","BBAL_106",3.22,"Male",76.67,0.67,0.33
2020-01-21 10:38:25,32.16,110.54,0.34,1.19,73.14,14.46,158,80,20,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.8,0.2
2020-01-21 11:08:25,31.28,109.62,0.33,1.22,72.43,15.32,14,98.33,1.67,0,0,"BBAL","BBAL_106",3.22,"Male",100,0.98,0.02
2020-01-21 11:38:25,35.48,113.38,0.39,1.06,76.14,14.71,127,28.33,5,66.67,3,"BBAL","BBAL_106",3.22,"Male",33.33,0.85,0.15
2020-01-21 12:08:25,40.93,121.3,0.33,1.15,74.65,14.49,52,68.33,5,26.67,3,"BBAL","BBAL_106",3.22,"Male",73.33,0.93,0.07
2020-01-21 12:38:25,28.12,106.75,0.35,1.12,79.24,13.53,86,56.67,5,38.33,1,"BBAL","BBAL_106",3.22,"Male",61.67,0.92,0.08
